game_id,sport,season,week,home_team,away_team,network,conference,location_type,location_city,location_state,is_rivalry,is_ranked_matchup,is_prime_time,viewership_millions,avg_viewers,is_estimate,game_date,gender,opponent,source_sheet
AZ-mens_basketball-2024-0098,mens_basketball,2024,17,Arizona,Duke,ESPN2,Non-Conference,home,Tucson,AZ,0,1,1,2.2,2200000.0,0,2024-11-22,Mens,Duke,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-mens_basketball-2024-0099,mens_basketball,2024,31,Iowa State,Arizona,ESPN,Big 12,away,Unknown,ST,0,1,1,1.1,1100000.0,1,2025-03-01,Mens,Iowa State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-mens_basketball-2024-0100,mens_basketball,2024,20,Arizona,UCLA,ESPN2,Non-Conference,home,Tucson,AZ,0,1,0,0.925,925000.0,1,2024-12-14,Mens,UCLA,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-mens_basketball-2024-0101,mens_basketball,2024,32,Kansas,Arizona,ESPN,Big 12,away,Unknown,ST,0,1,0,0.9,900000.0,0,2025-03-08,Mens,Kansas,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-mens_basketball-2024-0102,mens_basketball,2024,33,Arizona,Kansas,ESPN,Big 12,neutral,Tucson,AZ,0,1,1,0.234037,234037.0,0,2025-03-13,Mens,Kansas,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-mens_basketball-2024-0103,mens_basketball,2024,33,Arizona,Texas Tech,ESPN2,Big 12,neutral,Tucson,AZ,0,1,1,1.05,1050000.0,1,2025-03-14,Mens,Texas Tech,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-mens_basketball-2024-0104,mens_basketball,2024,33,Arizona,Houston,ESPN,Big 12,neutral,Tucson,AZ,0,1,0,2.24,2240000.0,0,2025-03-15,Mens,Houston,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-mens_basketball-2024-0105,mens_basketball,2024,33,Arizona,Kansas,ESPN+,Big 12,neutral,Tucson,AZ,0,1,1,0.086537,86537.0,0,2025-03-13,Mens,Kansas,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-mens_basketball-2024-0106,mens_basketball,2024,33,Arizona,Texas Tech,ESPN+,Big 12,neutral,Tucson,AZ,0,1,1,0.06972,69720.0,0,2025-03-14,Mens,Texas Tech,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-mens_basketball-2024-0107,mens_basketball,2024,33,Arizona,Houston,ESPN+,Big 12,neutral,Tucson,AZ,0,1,0,0.015307,15307.0,0,2025-03-15,Mens,Houston,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-mens_basketball-2024-0109,mens_basketball,2024,34,Arizona,Akron,TruTV,MAC,neutral,Tucson,AZ,0,0,0,0.881,881000.0,0,2025-03-21,Mens,Akron,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-mens_basketball-2024-0110,mens_basketball,2024,34,Arizona,Oregon,TBS,Big Ten,neutral,Tucson,AZ,0,1,1,1.4,1400000.0,1,2025-03-23,Mens,Oregon,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-mens_basketball-2024-0111,mens_basketball,2024,35,Arizona,Duke,CBS,ACC,neutral,Tucson,AZ,0,1,1,6.57,6570000.0,0,2025-03-27,Mens,Duke,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0112,womens_basketball,2024,13,Arizona,West Texas A&M,ESPN+,Big 12,home,Tucson,AZ,0,0,1,0.004587,4587.0,0,2024-10-25,Womens,West Texas A&M,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0113,womens_basketball,2024,13,Arizona,Cal State LA,ESPN+,Big 12,home,Tucson,AZ,0,0,1,0.00481,4810.0,0,2024-10-29,Womens,Cal State LA,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0114,womens_basketball,2024,14,Arizona,UT Arlington,ESPN+,Non-Conference,home,Tucson,AZ,0,0,0,0.004519,4519.0,0,2024-11-04,Womens,UT Arlington,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0115,womens_basketball,2024,15,Arizona,Tarleton State,ESPN+,Non-Conference,home,Tucson,AZ,0,0,1,0.004521,4521.0,0,2024-11-07,Womens,Tarleton State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0116,womens_basketball,2024,15,UC San Diego,Arizona,ESPN+,Non-Conference,away,Unknown,ST,0,0,0,0.0045,4500.0,1,2024-11-10,Womens,UC San Diego,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0117,womens_basketball,2024,15,Arizona,UNLV,ESPN+,Non-Conference,home,Tucson,AZ,0,0,1,0.006383,6383.0,0,2024-11-12,Womens,UNLV,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0118,womens_basketball,2024,16,Northern Arizona,Arizona,ESPN+,Non-Conference,away,Unknown,ST,0,0,1,0.0045,4500.0,1,2024-11-20,Womens,Northern Arizona,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0119,womens_basketball,2024,17,Arizona,Grambling State,ESPN+,Non-Conference,home,Tucson,AZ,0,0,1,0.005702,5702.0,0,2024-11-23,Womens,Grambling State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0120,womens_basketball,2024,18,Arizona,Seattle University,ESPN+,Non-Conference,home,Tucson,AZ,0,0,1,0.004766,4766.0,0,2024-12-02,Womens,Seattle University,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0121,womens_basketball,2024,18,UCF,Arizona,ESPN+,Big 12,away,Unknown,ST,0,0,0,0.004963,4963.0,0,2024-12-04,Womens,UCF,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0122,womens_basketball,2024,19,Arizona,Grand Canyon,ESPN+,Non-Conference,home,Tucson,AZ,0,0,1,0.005244,5244.0,0,2024-12-05,Womens,Grand Canyon,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0123,womens_basketball,2024,19,Arizona,Baylor,ESPN+,Big 12,home,Tucson,AZ,0,0,1,0.014086,14086.0,0,2024-12-08,Womens,Baylor,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0124,womens_basketball,2024,19,Arizona,CSU Bakersfield,ESPN+,Non-Conference,home,Tucson,AZ,0,0,1,0.006116,6116.0,0,2024-12-10,Womens,CSU Bakersfield,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0125,womens_basketball,2024,20,Arizona,Weber State,ESPN+,Non-Conference,home,Tucson,AZ,0,0,1,0.005169,5169.0,0,2024-12-16,Womens,Weber State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0126,womens_basketball,2024,21,BYU,Arizona,ESPN+,Big 12,away,Unknown,ST,0,0,0,0.010633,10633.0,0,2024-12-21,Womens,BYU,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0127,womens_basketball,2024,22,Arizona,Utah,ESPN+,Big 12,home,Tucson,AZ,0,0,0,0.007496,7496.0,0,2024-12-31,Womens,Utah,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0128,womens_basketball,2024,24,Arizona,Iowa State,ESPN+,Big 12,home,Tucson,AZ,0,0,0,0.018545,18545.0,0,2025-01-11,Womens,Iowa State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0129,womens_basketball,2024,25,Kansas State,Arizona,ESPN+,Big 12,away,Unknown,ST,0,1,0,0.026344,26344.0,0,2025-01-16,Womens,Kansas State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0130,womens_basketball,2024,25,Kansas,Arizona,ESPN+,Big 12,away,Unknown,ST,0,0,0,0.008468,8468.0,0,2025-01-19,Womens,Kansas,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0131,womens_basketball,2024,25,Arizona,Cincinnati,ESPN+,Big 12,home,Tucson,AZ,0,0,1,0.007726,7726.0,0,2025-01-22,Womens,Cincinnati,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0132,womens_basketball,2024,26,Arizona,West Virginia,ESPN+,Big 12,home,Tucson,AZ,0,1,1,0.023483,23483.0,0,2025-01-25,Womens,West Virginia,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0133,womens_basketball,2024,27,Colorado,Arizona,ESPN+,Big 12,away,Unknown,ST,0,0,1,0.010545,10545.0,0,2025-02-05,Womens,Colorado,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0134,womens_basketball,2024,28,Arizona,Arizona State,ESPN+,Big 12,home,Tucson,AZ,0,0,0,0.005034,5034.0,0,2025-02-08,Womens,Arizona State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0135,womens_basketball,2024,28,Oklahoma State,Arizona,ESPN+,Big 12,away,Unknown,ST,0,0,0,0.017272,17272.0,0,2025-02-12,Womens,Oklahoma State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0136,womens_basketball,2024,29,Arizona,TCU,ESPN+,Big 12,home,Tucson,AZ,0,0,0,0.025356,25356.0,0,2025-02-16,Womens,TCU,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0137,womens_basketball,2024,29,Arizona,BYU,ESPN+,Big 12,home,Tucson,AZ,0,0,1,0.011407,11407.0,0,2025-02-19,Womens,BYU,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0138,womens_basketball,2024,30,Houston,Arizona,ESPN+,Big 12,away,Unknown,ST,0,0,1,0.008532,8532.0,0,2025-02-22,Womens,Houston,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0139,womens_basketball,2024,30,Arizona,Texas Tech,ESPN+,Big 12,home,Tucson,AZ,0,0,1,0.010517,10517.0,0,2025-02-25,Womens,Texas Tech,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0140,womens_basketball,2024,31,Arizona State,Arizona,ESPN+,Big 12,away,Unknown,ST,0,0,0,0.009621,9621.0,0,2025-03-01,Womens,Arizona State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0141,womens_basketball,2024,32,Arizona,Colorado,ESPN+,Big 12,neutral,Tucson,AZ,0,0,0,0.010545,10545.0,1,2025-03-06,Womens,Colorado,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0142,womens_basketball,2024,34,Arizona,Northern Arizona,ESPN+,Big Sky,neutral,Tucson,AZ,0,0,1,0.0045,4500.0,1,2025-03-20,Womens,Northern Arizona,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0143,womens_basketball,2024,27,Utah,Arizona,FS1,Big 12,away,Unknown,ST,0,0,1,0.137,137000.0,1,2025-01-31,Womens,Utah,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0144,womens_basketball,2024,16,Chicago State,Arizona,NEC Front Row,Non-Conference,away,Unknown,ST,0,0,0,0.001,1000.0,0,2024-11-16,Womens,Chicago State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0145,womens_basketball,2024,17,Arizona,Vanderbilt,TruTV,SEC,neutral,Tucson,AZ,0,0,0,0.018,18000.0,0,2024-11-26,Womens,Vanderbilt,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-womens_basketball-2024-0146,womens_basketball,2024,17,Arizona,University of California,TruTV,ACC,neutral,Tucson,AZ,0,0,0,0.026,26000.0,0,2024-11-27,Womens,University of California,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0147,football,2025,9,Iowa State,Arizona,ESPN,Big 12,away,Unknown,ST,0,1,0,1.149484,1149484.0,0,2025-09-27,Mens,Iowa State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0148,football,2025,6,Arizona,Weber State,ESPN+,Non-Conference,home,Tucson,AZ,0,0,1,0.062514,62514.0,1,2025-09-06,Mens,Weber State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0149,football,2025,11,Arizona,BYU,ESPN2,Big 12,home,Tucson,AZ,0,1,0,0.867529,867529.0,0,2025-10-11,Mens,BYU,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0150,football,2025,15,Arizona,Kansas,ESPN2,Big 12,home,Tucson,AZ,0,0,0,0.479909,479909.0,0,2025-11-08,Mens,Kansas,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0151,football,2025,7,Arizona,Kansas State,FOX,Big 12,home,Tucson,AZ,0,0,1,1.867009,1867009.0,0,2025-09-12,Mens,Kansas State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0152,football,2025,18,Arizona State,Arizona,FOX,Big 12,away,Unknown,ST,0,1,1,1.824337,1824337.0,0,2025-11-28,Mens,Arizona State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0153,football,2025,23,Arizona,SMU,FOX,ACC,neutral,Tucson,AZ,0,1,1,2.338,2338000.0,0,2026-01-02,Mens,SMU,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0154,football,2025,12,Houston,Arizona,FS1,Big 12,away,Unknown,ST,0,0,0,0.292368,292368.0,0,2025-10-18,Mens,Houston,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0155,football,2025,14,Colorado,Arizona,FS1,Big 12,away,Unknown,ST,0,0,0,0.373809,373809.0,0,2025-11-01,Mens,Colorado,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0156,football,2025,16,Cincinatti,Arizona,FS1,Big 12,away,Unknown,ST,0,1,0,0.352949,352949.0,0,2025-11-15,Mens,Cincinatti,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0157,football,2025,5,Arizona,Hawaii,TNT,Non-Conference,home,Tucson,AZ,0,0,1,0.247869,247869.0,0,2025-08-30,Mens,Hawaii,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0158,football,2025,10,Arizona,Oklahoma State,TNT,Big 12,home,Tucson,AZ,0,0,0,0.215557,215557.0,0,2025-10-04,Mens,Oklahoma State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-football-2025-0159,football,2025,17,Arizona,Baylor,TNT,Big 12,home,Tucson,AZ,0,0,0,0.231713,231713.0,1,2025-11-22,Mens,Baylor,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-gymnastics-2024-0220,gymnastics,2024,24,Arizona,"Clemson, Michigan, NC State",ACC Network,Big 12,neutral,Tucson,AZ,0,0,1,0.004,4000.0,1,2025-01-10,Womens,"Clemson, Michigan, NC State",Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-gymnastics-2024-0221,gymnastics,2024,25,Arizona,Air Force,ESPN+,Non-Conference,home,Tucson,AZ,0,0,1,0.001397,1397.0,0,2025-01-17,Womens,Air Force,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-gymnastics-2024-0222,gymnastics,2024,27,Arizona,Denver,ESPN+,Big 12,home,Tucson,AZ,0,0,1,0.004,4000.0,1,2025-01-31,Womens,Denver,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-gymnastics-2024-0223,gymnastics,2024,29,Arizona,Iowa State,ESPN+,Big 12,home,Tucson,AZ,0,0,1,0.001315,1315.0,0,2025-02-14,Womens,Iowa State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-gymnastics-2024-0224,gymnastics,2024,32,Arizona,BYU,ESPN+,Big 12,home,Tucson,AZ,0,0,0,0.001607,1607.0,0,2025-03-08,Womens,BYU,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-gymnastics-2024-0225,gymnastics,2024,33,Arizona,Utah State,ESPN+,Non-Conference,home,Tucson,AZ,0,0,1,0.001625,1625.0,0,2025-03-14,Womens,Utah State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-gymnastics-2024-0228,gymnastics,2024,26,Arizona State,Arizona,ESPN2,Big 12,away,Unknown,ST,0,0,0,0.008,8000.0,1,2025-01-26,Womens,Arizona State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0234,soccer,2024,4,North Carolina,Arizona,ACC Network,Non-Conference,away,Unknown,ST,0,1,0,0.045,45000.0,1,2024-08-25,Womens,North Carolina,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0235,soccer,2024,3,Grand Canyon,Arizona,ESPN+,Non-Conference,away,Unknown,ST,0,0,1,0.002883,2883.0,1,2024-08-15,Womens,Grand Canyon,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0236,soccer,2024,3,Arizona,Pacific,ESPN+,Non-Conference,home,Tucson,AZ,0,0,0,0.004617,4617.0,0,2024-08-18,Womens,Pacific,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0237,soccer,2024,4,Arizona,Northern Arizona,ESPN+,Non-Conference,home,Tucson,AZ,0,0,1,0.002542,2542.0,0,2024-08-22,Womens,Northern Arizona,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0238,soccer,2024,5,Pepperdine,Arizona,ESPN+,Non-Conference,away,Unknown,ST,0,0,0,0.002883,2883.0,1,2024-08-29,Womens,Pepperdine,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0239,soccer,2024,5,UC Irvine,Arizona,ESPN+,Non-Conference,away,Unknown,ST,0,0,0,0.002883,2883.0,1,2024-09-01,Womens,UC Irvine,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0240,soccer,2024,6,Arizona,New Mexico State,ESPN+,Non-Conference,home,Tucson,AZ,0,0,1,0.000318,318.0,0,2024-09-05,Womens,New Mexico State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0241,soccer,2024,7,Utah,Arizona,ESPN+,Big 12,away,Unknown,ST,0,0,1,0.000553,553.0,0,2024-09-12,Womens,Utah,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0242,soccer,2024,8,Baylor,Arizona,ESPN+,Big 12,away,Unknown,ST,0,0,0,0.000461,461.0,0,2024-09-19,Womens,Baylor,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0243,soccer,2024,8,TCU,Arizona,ESPN+,Big 12,away,Unknown,ST,0,0,0,0.000524,524.0,0,2024-09-22,Womens,TCU,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0244,soccer,2024,9,Arizona,Cincinatti,ESPN+,Big 12,home,Tucson,AZ,0,0,1,0.000273,273.0,0,2024-09-26,Womens,Cincinatti,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0245,soccer,2024,9,Arizona,West Virginia,ESPN+,Big 12,home,Tucson,AZ,0,0,0,0.000583,583.0,0,2024-09-29,Womens,West Virginia,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0246,soccer,2024,10,Arizona,BYU,ESPN+,Big 12,home,Tucson,AZ,0,0,1,0.002027,2027.0,0,2024-10-04,Womens,BYU,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0247,soccer,2024,11,UCF,Arizona,ESPN+,Big 12,away,Unknown,ST,0,0,0,0.002883,2883.0,1,2024-10-10,Womens,UCF,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0248,soccer,2024,11,Houston,Arizona,ESPN+,Big 12,away,Unknown,ST,0,0,0,0.000265,265.0,0,2024-10-13,Womens,Houston,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0249,soccer,2024,12,Arizona,Kansas,ESPN+,Big 12,home,Tucson,AZ,0,0,1,0.000406,406.0,0,2024-10-17,Womens,Kansas,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0250,soccer,2024,12,Arizona,Kansas State,ESPN+,Big 12,home,Tucson,AZ,0,0,0,0.000243,243.0,0,2024-10-20,Womens,Kansas State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0251,soccer,2024,13,Arizona,Baylor,ESPN+,Big 12,neutral,Tucson,AZ,0,0,0,0.001619,1619.0,0,2024-10-30,Womens,Baylor,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-soccer-2024-0252,soccer,2024,13,Arizona State,Arizona,ESPNU,Big 12,away,Unknown,ST,0,0,1,0.000692,692.0,0,2024-10-25,Womens,Arizona State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-softball-2024-0253,softball,2024,41,Arizona,Texas Tech,ESPN,Big 12,neutral,Tucson,AZ,0,0,0,0.5,500000.0,1,2025-05-10,Womens,Texas Tech,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-softball-2024-0254,softball,2024,42,Arizona,Ole Miss,ESPN,Big 12,neutral,Tucson,AZ,0,1,0,0.5,500000.0,1,2025-05-17,Womens,Ole Miss,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-softball-2024-0255,softball,2024,42,Arizona,Grand Canyon,ESPN,Big 12,neutral,Tucson,AZ,0,1,1,0.5,500000.0,1,2025-05-17,Womens,Grand Canyon,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-softball-2024-0256,softball,2024,28,Arizona,Michigan State,ESPN+,Big 12,home,Tucson,AZ,0,0,0,0.003087,3087.0,0,2025-02-06,Womens,Michigan State,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-softball-2024-0258,softball,2024,28,Arizona,Washington,ESPN+,Big 12,home,Tucson,AZ,0,0,0,0.003296,3296.0,0,2025-02-07,Womens,Washington,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-softball-2024-0259,softball,2024,28,Arizona,Western Michigan,ESPN+,Big 12,home,Tucson,AZ,0,0,1,0.001469,1469.0,0,2025-02-07,Womens,Western Michigan,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
AZ-softball-2024-0260,softball,2024,28,Arizona,Alabama,ESPN+,Big 12,home,Tucson,AZ,0,1,0,0.013159,13159.0,0,2025-02-08,Womens,Alabama,Arizona Jersey Patch Valuation .xlsx:Valuation (24-25 Data)
